date;USD; MERV ; MERV_USD ;CRISIS
16/11/2001;$ 1.00; 219.64 ; 219.31 ;0
19/11/2001;$ 1.00; 218.14 ; 217.99 ;0
20/11/2001;$ 1.00; 204.87 ; 204.36 ;0
21/11/2001;$ 1.00; 205.28 ; 204.77 ;0
22/11/2001;$ 1.00; 208.72 ; 207.99 ;0
23/11/2001;$ 1.00; 213.23 ; 212.59 ;0
26/11/2001;$ 1.00; 223.87 ; 223.20 ;0
27/11/2001;$ 1.00; 218.61 ; 218.06 ;0
28/11/2001;$ 1.00; 211.98 ; 211.66 ;0
29/11/2001;$ 1.00; 200.86 ; 200.36 ;0
30/11/2001;$ 1.04; 202.45 ; 194.66 ;0
3/12/2001;$ 1.01; 214.75 ; 212.62 ;0
4/12/2001;$ 1.01; 212.16 ; 210.27 ;0
5/12/2001;$ 1.01; 229.18 ; 226.91 ;0
6/12/2001;$ 1.00; 253.45 ; 253.45 ;0
7/12/2001;$ 1.20; 254.42 ; 212.02 ;0
10/12/2001;$ 1.06; 235.12 ; 221.81 ;0
11/12/2001;$ 1.07; 239.32 ; 223.66 ;0
12/12/2001;$ 1.04; 241.37 ; 232.09 ;0
13/12/2001;$ 1.05; 251.98 ; 239.98 ;0
14/12/2001;$ 1.06; 252.67 ; 238.37 ;0
17/12/2001;$ 1.06; 256.57 ; 242.05 ;0
18/12/2001;$ 1.05; 253.44 ; 241.37 ;0
19/12/2001;$ 1.05; 272.76 ; 259.77 ;0
20/12/2001;$ 1.00; 320.46 ; 320.46 ;0
28/12/2001;$ 1.00; 295.39 ; 295.39 ;0
2/1/2002;$ 1.00; 323.69 ; 323.69 ;1
3/1/2002;$ 1.00; 340.60 ; 340.60 ;1
4/1/2002;$ 1.00; 343.22 ; 343.22 ;1
17/1/2002;$ 1.97; 371.20 ; 188.43 ;1
18/1/2002;$ 1.95; 414.86 ; 212.75 ;1
21/1/2002;$ 1.80; 470.55 ; 261.42 ;1
22/1/2002;$ 1.85; 445.88 ; 241.02 ;1
23/1/2002;$ 1.77; 438.89 ; 247.96 ;1
24/1/2002;$ 1.78; 409.45 ; 230.03 ;1
25/1/2002;$ 1.78; 406.50 ; 228.37 ;1
28/1/2002;$ 1.83; 419.04 ; 228.98 ;1
29/1/2002;$ 1.80; 425.10 ; 236.17 ;1
30/1/2002;$ 1.95; 454.26 ; 232.95 ;1
31/1/2002;$ 1.95; 439.20 ; 225.23 ;1
1/2/2002;$ 2.05; 444.92 ; 217.03 ;1
6/2/2002;$ 2.05; 471.34 ; 229.92 ;1
7/2/2002;$ 2.05; 459.05 ; 223.93 ;1
8/2/2002;$ 2.05; 457.54 ; 223.19 ;1
11/2/2002;$ 2.03; 408.69 ; 201.33 ;1
12/2/2002;$ 1.98; 374.47 ; 189.13 ;1
13/2/2002;$ 1.98; 385.24 ; 194.57 ;1
14/2/2002;$ 1.99; 375.42 ; 188.65 ;1
15/2/2002;$ 2.07; 376.15 ; 181.71 ;1
18/2/2002;$ 2.08; 390.52 ; 187.75 ;1
19/2/2002;$ 2.12; 395.49 ; 186.55 ;1
20/2/2002;$ 2.20; 388.89 ; 176.77 ;1
21/2/2002;$ 2.06; 371.29 ; 180.24 ;1
22/2/2002;$ 2.11; 367.94 ; 174.38 ;1
25/2/2002;$ 2.16; 381.23 ; 176.50 ;1
26/2/2002;$ 2.17; 373.57 ; 172.15 ;1
27/2/2002;$ 2.22; 379.98 ; 171.16 ;1
28/2/2002;$ 2.19; 398.25 ; 181.85 ;1
1/3/2002;$ 2.20; 405.87 ; 184.49 ;1
4/3/2002;$ 2.12; 371.49 ; 175.23 ;1
5/3/2002;$ 2.12; 370.75 ; 174.88 ;1
6/3/2002;$ 2.14; 382.92 ; 178.93 ;1
7/3/2002;$ 2.22; 377.36 ; 169.98 ;1
8/3/2002;$ 2.27; 389.62 ; 171.64 ;1
11/3/2002;$ 2.32; 397.99 ; 171.55 ;1
12/3/2002;$ 2.43; 408.70 ; 168.19 ;1
13/3/2002;$ 2.42; 403.05 ; 166.55 ;1
14/3/2002;$ 2.46; 389.25 ; 158.23 ;1
15/3/2002;$ 2.45; 390.67 ; 159.46 ;1
18/3/2002;$ 2.44; 395.99 ; 162.29 ;1
19/3/2002;$ 2.46; 407.58 ; 165.68 ;1
20/3/2002;$ 2.54; 412.04 ; 162.22 ;1
21/3/2002;$ 2.55; 405.20 ; 158.90 ;1
22/3/2002;$ 3.10; 432.29 ; 139.45 ;1
25/3/2002;$ 3.60; 437.03 ; 121.40 ;1
26/3/2002;$ 3.10; 438.03 ; 141.30 ;1
27/3/2002;$ 3.05; 436.13 ; 142.99 ;1
2/4/2002;$ 2.93; 435.09 ; 148.49 ;1
3/4/2002;$ 2.97; 431.40 ; 145.25 ;1
4/4/2002;$ 2.84; 415.04 ; 146.14 ;1
5/4/2002;$ 2.82; 401.06 ; 142.22 ;1
8/4/2002;$ 2.79; 385.29 ; 138.10 ;1
9/4/2002;$ 2.80; 386.09 ; 137.89 ;1
10/4/2002;$ 2.80; 391.05 ; 139.66 ;1
11/4/2002;$ 2.84; 383.82 ; 135.15 ;1
12/4/2002;$ 2.98; 386.59 ; 129.73 ;1
15/4/2002;$ 2.95; 387.90 ; 131.49 ;1
16/4/2002;$ 2.82; 362.34 ; 128.49 ;1
17/4/2002;$ 2.89; 368.74 ; 127.59 ;1
18/4/2002;$ 3.15; 400.54 ; 127.16 ;1
19/4/2002;$ 3.21; 419.68 ; 130.74 ;1
29/4/2002;$ 2.95; 389.37 ; 131.99 ;1
30/4/2002;$ 3.03; 387.79 ; 127.98 ;1
2/5/2002;$ 3.15; 409.11 ; 129.88 ;1
3/5/2002;$ 3.20; 405.84 ; 126.82 ;1
6/5/2002;$ 3.21; 407.46 ; 126.93 ;1
7/5/2002;$ 3.23; 399.88 ; 123.80 ;1
8/5/2002;$ 3.25; 398.87 ; 122.73 ;1
9/5/2002;$ 3.22; 390.64 ; 121.32 ;1
10/5/2002;$ 3.31; 387.54 ; 117.08 ;1
13/5/2002;$ 3.30; 385.87 ; 116.93 ;1
14/5/2002;$ 3.30; 384.34 ; 116.47 ;1
15/5/2002;$ 3.27; 370.20 ; 113.21 ;1
16/5/2002;$ 3.28; 369.21 ; 112.56 ;1
17/5/2002;$ 3.42; 372.71 ; 108.98 ;1
20/5/2002;$ 3.57; 370.53 ; 103.79 ;1
21/5/2002;$ 3.50; 365.07 ; 104.31 ;1
22/5/2002;$ 3.52; 351.62 ; 99.89 ;1
23/5/2002;$ 3.49; 347.43 ; 99.55 ;1
24/5/2002;$ 3.57; 330.42 ; 92.55 ;1
27/5/2002;$ 3.54; 321.96 ; 90.95 ;1
28/5/2002;$ 3.54; 341.46 ; 96.46 ;1
29/5/2002;$ 3.62; 339.34 ; 93.74 ;1
30/5/2002;$ 3.65; 332.81 ; 91.18 ;1
31/5/2002;$ 3.62; 317.55 ; 87.72 ;1
3/6/2002;$ 3.65; 309.47 ; 84.79 ;1
4/6/2002;$ 3.66; 296.54 ; 81.02 ;1
5/6/2002;$ 3.67; 292.38 ; 79.67 ;1
6/6/2002;$ 3.70; 288.36 ; 77.94 ;1
7/6/2002;$ 3.71; 294.61 ; 79.41 ;1
10/6/2002;$ 3.55; 274.94 ; 77.45 ;1
11/6/2002;$ 3.54; 285.37 ; 80.61 ;1
12/6/2002;$ 3.53; 275.72 ; 78.11 ;1
14/6/2002;$ 3.62; 267.73 ; 73.96 ;1
18/6/2002;$ 3.58; 288.40 ; 80.56 ;1
19/6/2002;$ 3.64; 300.50 ; 82.55 ;1
20/6/2002;$ 3.67; 320.78 ; 87.41 ;1
21/6/2002;$ 3.75; 313.11 ; 83.50 ;1
24/6/2002;$ 3.83; 318.42 ; 83.14 ;1
25/6/2002;$ 3.93; 339.56 ; 86.40 ;1
26/6/2002;$ 3.91; 334.63 ; 85.58 ;1
27/6/2002;$ 3.87; 332.75 ; 85.98 ;1
28/6/2002;$ 3.92; 350.65 ; 89.45 ;1
1/7/2002;$ 3.83; 370.74 ; 96.80 ;1
2/7/2002;$ 3.70; 360.80 ; 97.51 ;1
3/7/2002;$ 3.64; 371.48 ; 102.05 ;1
4/7/2002;$ 3.60; 387.73 ; 107.70 ;1
5/7/2002;$ 3.64; 382.75 ; 105.15 ;1
8/7/2002;$ 3.59; 402.12 ; 112.01 ;1
10/7/2002;$ 3.59; 385.01 ; 107.25 ;1
11/7/2002;$ 3.62; 373.49 ; 103.17 ;1
12/7/2002;$ 3.63; 371.03 ; 102.21 ;1
15/7/2002;$ 3.63; 361.99 ; 99.72 ;1
16/7/2002;$ 3.60; 376.69 ; 104.64 ;1
17/7/2002;$ 3.58; 375.31 ; 104.84 ;1
18/7/2002;$ 3.61; 381.74 ; 105.75 ;1
19/7/2002;$ 3.62; 379.48 ; 104.83 ;1
22/7/2002;$ 3.63; 364.43 ; 100.39 ;1
23/7/2002;$ 3.68; 363.04 ; 98.65 ;1
24/7/2002;$ 3.66; 364.22 ; 99.51 ;1
25/7/2002;$ 3.66; 361.62 ; 98.80 ;1
26/7/2002;$ 3.68; 355.85 ; 96.70 ;1
29/7/2002;$ 3.67; 355.83 ; 96.96 ;1
30/7/2002;$ 3.67; 358.89 ; 97.79 ;1
31/7/2002;$ 3.73; 359.32 ; 96.33 ;1
1/8/2002;$ 3.65; 357.79 ; 98.02 ;1
2/8/2002;$ 3.65; 357.43 ; 97.93 ;1
5/8/2002;$ 3.63; 342.03 ; 94.22 ;1
6/8/2002;$ 3.63; 347.34 ; 95.69 ;1
7/8/2002;$ 3.63; 356.58 ; 98.23 ;1
8/8/2002;$ 3.63; 366.63 ; 101.00 ;1
9/8/2002;$ 3.63; 375.52 ; 103.45 ;1
12/8/2002;$ 3.62; 371.57 ; 102.64 ;1
13/8/2002;$ 3.61; 366.73 ; 101.59 ;1
14/8/2002;$ 3.63; 368.85 ; 101.61 ;1
15/8/2002;$ 3.63; 371.25 ; 102.27 ;1
16/8/2002;$ 3.64; 382.39 ; 105.05 ;1
20/8/2002;$ 3.62; 383.32 ; 105.89 ;1
21/8/2002;$ 3.60; 384.88 ; 106.91 ;1
22/8/2002;$ 3.58; 386.78 ; 108.04 ;1
23/8/2002;$ 3.62; 387.09 ; 106.93 ;1
26/8/2002;$ 3.64; 385.39 ; 105.88 ;1
27/8/2002;$ 3.63; 386.96 ; 106.60 ;1
28/8/2002;$ 3.62; 376.93 ; 104.12 ;1
29/8/2002;$ 3.63; 379.90 ; 104.66 ;1
30/8/2002;$ 3.64; 375.16 ; 103.07 ;1
2/9/2002;$ 3.62; 371.40 ; 102.60 ;1
3/9/2002;$ 3.63; 368.55 ; 101.53 ;1
4/9/2002;$ 3.66; 373.72 ; 102.11 ;1
5/9/2002;$ 3.63; 370.36 ; 102.03 ;1
6/9/2002;$ 3.63; 371.88 ; 102.45 ;1
9/9/2002;$ 3.65; 375.54 ; 102.89 ;1
10/9/2002;$ 3.64; 376.83 ; 103.52 ;1
11/9/2002;$ 3.63; 386.14 ; 106.37 ;1
12/9/2002;$ 3.66; 394.75 ; 107.86 ;1
13/9/2002;$ 3.67; 387.39 ; 105.56 ;1
16/9/2002;$ 3.66; 385.77 ; 105.40 ;1
17/9/2002;$ 3.65; 383.10 ; 104.96 ;1
18/9/2002;$ 3.65; 378.02 ; 103.57 ;1
19/9/2002;$ 3.69; 376.42 ; 102.01 ;1
20/9/2002;$ 3.68; 376.79 ; 102.39 ;1
23/9/2002;$ 3.68; 375.40 ; 102.01 ;1
24/9/2002;$ 3.69; 377.16 ; 102.21 ;1
25/9/2002;$ 3.71; 380.12 ; 102.46 ;1
26/9/2002;$ 3.71; 392.76 ; 105.87 ;1
27/9/2002;$ 3.76; 393.57 ; 104.67 ;1
30/9/2002;$ 3.75; 395.19 ; 105.38 ;1
1/10/2002;$ 3.75; 393.96 ; 105.06 ;1
2/10/2002;$ 3.77; 392.06 ; 103.99 ;1
3/10/2002;$ 3.78; 407.79 ; 107.88 ;1
4/10/2002;$ 3.76; 410.82 ; 109.26 ;1
7/10/2002;$ 3.76; 403.38 ; 107.28 ;1
8/10/2002;$ 3.75; 401.47 ; 107.06 ;1
9/10/2002;$ 3.74; 396.60 ; 106.04 ;1
10/10/2002;$ 3.72; 414.70 ; 111.48 ;1
11/10/2002;$ 3.73; 419.12 ; 112.36 ;1
15/10/2002;$ 3.69; 431.46 ; 116.93 ;1
16/10/2002;$ 3.63; 438.02 ; 120.67 ;1
17/10/2002;$ 3.61; 440.08 ; 121.91 ;1
18/10/2002;$ 3.64; 449.17 ; 123.40 ;1
21/10/2002;$ 3.64; 445.07 ; 122.27 ;1
22/10/2002;$ 3.64; 433.68 ; 119.14 ;1
23/10/2002;$ 3.63; 433.79 ; 119.50 ;1
24/10/2002;$ 3.63; 437.49 ; 120.52 ;1
25/10/2002;$ 3.63; 444.11 ; 122.34 ;1
28/10/2002;$ 3.61; 440.88 ; 122.13 ;1
29/10/2002;$ 3.59; 426.45 ; 118.79 ;1
30/10/2002;$ 3.55; 430.83 ; 121.36 ;1
31/10/2002;$ 3.53; 434.84 ; 123.18 ;1
1/11/2002;$ 3.55; 430.47 ; 121.26 ;1
4/11/2002;$ 3.58; 424.76 ; 118.65 ;1
5/11/2002;$ 3.57; 427.23 ; 119.67 ;1
7/11/2002;$ 3.56; 443.02 ; 124.44 ;1
8/11/2002;$ 3.57; 439.64 ; 123.15 ;1
11/11/2002;$ 3.57; 437.51 ; 122.55 ;1
12/11/2002;$ 3.56; 455.91 ; 128.06 ;1
13/11/2002;$ 3.55; 456.92 ; 128.71 ;1
14/11/2002;$ 3.59; 442.07 ; 123.14 ;1
15/11/2002;$ 3.59; 452.08 ; 125.93 ;1
18/11/2002;$ 3.56; 459.14 ; 128.97 ;1
19/11/2002;$ 3.55; 454.29 ; 127.97 ;1
20/11/2002;$ 3.55; 460.07 ; 129.60 ;1
21/11/2002;$ 3.56; 487.09 ; 136.82 ;1
22/11/2002;$ 3.56; 486.51 ; 136.66 ;1
25/11/2002;$ 3.55; 498.53 ; 140.43 ;1
26/11/2002;$ 3.54; 502.14 ; 141.85 ;1
27/11/2002;$ 3.53; 509.64 ; 144.37 ;1
28/11/2002;$ 3.60; 491.99 ; 136.66 ;1
29/11/2002;$ 3.66; 497.79 ; 136.01 ;1
2/12/2002;$ 3.62; 513.53 ; 141.86 ;1
3/12/2002;$ 3.58; 517.83 ; 144.65 ;1
4/12/2002;$ 3.57; 515.07 ; 144.28 ;1
5/12/2002;$ 3.58; 517.21 ; 144.47 ;1
6/12/2002;$ 3.59; 517.03 ; 144.02 ;1
9/12/2002;$ 3.57; 504.38 ; 141.28 ;1
10/12/2002;$ 3.55; 506.05 ; 142.55 ;1
11/12/2002;$ 3.53; 490.02 ; 138.82 ;1
12/12/2002;$ 3.53; 485.55 ; 137.55 ;1
13/12/2002;$ 3.56; 469.69 ; 131.94 ;1
16/12/2002;$ 3.56; 489.51 ; 137.50 ;1
17/12/2002;$ 3.57; 480.94 ; 134.72 ;1
18/12/2002;$ 3.54; 487.56 ; 137.73 ;1
19/12/2002;$ 3.51; 496.09 ; 141.34 ;1
20/12/2002;$ 3.51; 503.90 ; 143.56 ;1
23/12/2002;$ 3.48; 520.82 ; 149.66 ;1
24/12/2002;$ 3.46; 523.44 ; 151.28 ;1
26/12/2002;$ 3.42; 519.07 ; 151.77 ;1
27/12/2002;$ 3.42; 517.93 ; 151.44 ;1
30/12/2002;$ 3.38; 525.09 ; 155.35 ;1
31/12/2002;$ 3.37; 524.95 ; 155.77 ;1
2/1/2003;$ 3.37; 520.55 ; 154.47 ;0
3/1/2003;$ 3.35; 530.64 ; 158.40 ;0
6/1/2003;$ 3.33; 554.43 ; 166.50 ;0
7/1/2003;$ 3.28; 559.65 ; 170.63 ;0
8/1/2003;$ 3.32; 569.90 ; 171.66 ;0
9/1/2003;$ 3.35; 591.09 ; 176.44 ;0
10/1/2003;$ 3.38; 575.80 ; 170.36 ;0
13/1/2003;$ 3.34; 581.86 ; 174.21 ;0
14/1/2003;$ 3.29; 591.10 ; 179.67 ;0
15/1/2003;$ 3.27; 586.95 ; 179.50 ;0
16/1/2003;$ 3.28; 596.58 ; 181.88 ;0
17/1/2003;$ 3.26; 577.20 ; 177.06 ;0
20/1/2003;$ 3.19; 575.74 ; 180.48 ;0
21/1/2003;$ 3.11; 562.75 ; 180.95 ;0
22/1/2003;$ 3.15; 568.71 ; 180.54 ;0
23/1/2003;$ 3.16; 568.15 ; 179.79 ;0
24/1/2003;$ 3.25; 557.81 ; 171.63 ;0
27/1/2003;$ 3.34; 548.19 ; 164.13 ;0
28/1/2003;$ 3.34; 556.46 ; 166.60 ;0
29/1/2003;$ 3.32; 557.43 ; 167.90 ;0
30/1/2003;$ 3.28; 547.01 ; 166.77 ;0
31/1/2003;$ 3.23; 549.85 ; 170.23 ;0
3/2/2003;$ 3.21; 549.70 ; 171.25 ;0
4/2/2003;$ 3.18; 569.78 ; 179.18 ;0
5/2/2003;$ 3.18; 562.23 ; 176.80 ;0
6/2/2003;$ 3.18; 559.05 ; 175.80 ;0
7/2/2003;$ 3.18; 564.89 ; 177.64 ;0
10/2/2003;$ 3.16; 571.49 ; 180.85 ;0
11/2/2003;$ 3.12; 573.91 ; 183.95 ;0
12/2/2003;$ 3.13; 582.04 ; 185.96 ;0
13/2/2003;$ 3.17; 582.48 ; 183.75 ;0
14/2/2003;$ 3.18; 580.51 ; 182.55 ;0
17/2/2003;$ 3.15; 580.20 ; 184.19 ;0
18/2/2003;$ 3.20; 584.94 ; 182.79 ;0
19/2/2003;$ 3.22; 580.47 ; 180.27 ;0
20/2/2003;$ 3.23; 583.95 ; 180.79 ;0
21/2/2003;$ 3.20; 590.20 ; 184.44 ;0
24/2/2003;$ 3.18; 592.90 ; 186.45 ;0
25/2/2003;$ 3.17; 588.44 ; 185.63 ;0
26/2/2003;$ 3.18; 585.82 ; 184.22 ;0
27/2/2003;$ 3.21; 578.89 ; 180.34 ;0
28/2/2003;$ 3.20; 593.82 ; 185.57 ;0
3/3/2003;$ 3.22; 593.96 ; 184.46 ;0
4/3/2003;$ 3.20; 596.58 ; 186.43 ;0
5/3/2003;$ 3.20; 595.17 ; 185.99 ;0
6/3/2003;$ 3.20; 583.40 ; 182.31 ;0
7/3/2003;$ 3.18; 581.51 ; 182.86 ;0
10/3/2003;$ 3.16; 561.26 ; 177.61 ;0
11/3/2003;$ 3.16; 557.65 ; 176.47 ;0
12/3/2003;$ 3.14; 554.78 ; 176.68 ;0
13/3/2003;$ 3.14; 563.94 ; 179.60 ;0
14/3/2003;$ 3.14; 560.18 ; 178.40 ;0
17/3/2003;$ 3.12; 563.70 ; 180.67 ;0
18/3/2003;$ 3.08; 566.51 ; 183.93 ;0
19/3/2003;$ 3.04; 564.58 ; 185.72 ;0
20/3/2003;$ 3.06; 574.22 ; 187.65 ;0
21/3/2003;$ 3.04; 585.35 ; 192.55 ;0
24/3/2003;$ 2.99; 569.67 ; 190.53 ;0
25/3/2003;$ 2.96; 574.29 ; 194.02 ;0
26/3/2003;$ 2.90; 568.43 ; 196.01 ;0
27/3/2003;$ 2.90; 569.14 ; 196.26 ;0
28/3/2003;$ 2.99; 566.46 ; 189.45 ;0
1/4/2003;$ 2.99; 565.84 ; 189.24 ;0
2/4/2003;$ 2.93; 561.55 ; 191.66 ;0
3/4/2003;$ 2.93; 564.89 ; 192.80 ;0
4/4/2003;$ 2.92; 569.09 ; 194.89 ;0
7/4/2003;$ 2.92; 567.84 ; 194.47 ;0
8/4/2003;$ 2.93; 566.59 ; 193.38 ;0
9/4/2003;$ 2.93; 564.60 ; 192.70 ;0
10/4/2003;$ 2.90; 565.75 ; 195.09 ;0
11/4/2003;$ 2.90; 567.81 ; 195.80 ;0
14/4/2003;$ 2.95; 586.66 ; 198.87 ;0
15/4/2003;$ 2.96; 591.55 ; 199.85 ;0
16/4/2003;$ 2.94; 600.62 ; 204.29 ;0
21/4/2003;$ 2.90; 640.87 ; 220.99 ;0
22/4/2003;$ 2.87; 649.48 ; 226.30 ;0
23/4/2003;$ 2.87; 670.03 ; 233.46 ;0
24/4/2003;$ 2.89; 651.67 ; 225.49 ;0
25/4/2003;$ 2.87; 665.97 ; 232.05 ;0
28/4/2003;$ 2.87; 608.52 ; 212.03 ;0
29/4/2003;$ 2.86; 622.49 ; 217.65 ;0
30/4/2003;$ 2.83; 635.95 ; 224.72 ;0
2/5/2003;$ 2.80; 658.25 ; 235.09 ;0
5/5/2003;$ 2.81; 653.67 ; 232.62 ;0
6/5/2003;$ 2.81; 635.83 ; 226.27 ;0
7/5/2003;$ 2.81; 639.89 ; 227.72 ;0
8/5/2003;$ 2.77; 628.20 ; 226.79 ;0
9/5/2003;$ 2.78; 637.58 ; 229.35 ;0
12/5/2003;$ 2.77; 623.72 ; 225.17 ;0
13/5/2003;$ 2.78; 618.60 ; 222.52 ;0
14/5/2003;$ 2.80; 630.59 ; 225.21 ;0
15/5/2003;$ 2.86; 626.88 ; 219.19 ;0
16/5/2003;$ 2.94; 646.15 ; 219.78 ;0
19/5/2003;$ 2.90; 634.40 ; 218.76 ;0
20/5/2003;$ 2.87; 617.47 ; 215.15 ;0
21/5/2003;$ 2.86; 634.08 ; 221.71 ;0
22/5/2003;$ 2.91; 658.34 ; 226.23 ;0
23/5/2003;$ 2.90; 653.26 ; 225.26 ;0
26/5/2003;$ 2.88; 662.60 ; 230.07 ;0
27/5/2003;$ 2.88; 664.31 ; 230.66 ;0
28/5/2003;$ 2.88; 678.03 ; 235.43 ;0
29/5/2003;$ 2.88; 674.34 ; 234.15 ;0
30/5/2003;$ 2.87; 678.31 ; 236.34 ;0
2/6/2003;$ 2.85; 702.76 ; 246.58 ;0
3/6/2003;$ 2.84; 707.82 ; 249.23 ;0
4/6/2003;$ 2.84; 701.77 ; 247.10 ;0
5/6/2003;$ 2.84; 702.93 ; 247.51 ;0
6/6/2003;$ 2.83; 718.70 ; 253.96 ;0
9/6/2003;$ 2.81; 718.17 ; 255.58 ;0
10/6/2003;$ 2.81; 728.55 ; 259.27 ;0
11/6/2003;$ 2.84; 736.89 ; 259.47 ;0
12/6/2003;$ 2.84; 763.57 ; 268.86 ;0
13/6/2003;$ 2.82; 768.39 ; 272.48 ;0
17/6/2003;$ 2.81; 792.05 ; 281.87 ;0
18/6/2003;$ 2.80; 770.70 ; 275.25 ;0
19/6/2003;$ 2.81; 782.91 ; 278.62 ;0
20/6/2003;$ 2.81; 801.17 ; 285.11 ;0
23/6/2003;$ 2.79; 805.54 ; 288.72 ;0
24/6/2003;$ 2.78; 794.50 ; 285.79 ;0
25/6/2003;$ 2.78; 792.60 ; 285.11 ;0
26/6/2003;$ 2.81; 738.35 ; 262.76 ;0
27/6/2003;$ 2.81; 733.85 ; 261.16 ;0
30/6/2003;$ 2.79; 765.61 ; 274.41 ;0
1/7/2003;$ 2.80; 758.54 ; 270.91 ;0
2/7/2003;$ 2.80; 749.02 ; 267.51 ;0
3/7/2003;$ 2.80; 721.06 ; 257.52 ;0
4/7/2003;$ 2.80; 727.28 ; 259.74 ;0
7/7/2003;$ 2.79; 738.78 ; 264.80 ;0
8/7/2003;$ 2.78; 721.18 ; 259.42 ;0
10/7/2003;$ 2.78; 706.02 ; 253.96 ;0
11/7/2003;$ 2.77; 710.50 ; 256.50 ;0
14/7/2003;$ 2.78; 708.69 ; 254.92 ;0
15/7/2003;$ 2.78; 693.32 ; 249.40 ;0
16/7/2003;$ 2.78; 698.26 ; 251.17 ;0
17/7/2003;$ 2.80; 721.38 ; 257.64 ;0
18/7/2003;$ 2.81; 743.24 ; 264.50 ;0
21/7/2003;$ 2.79; 736.91 ; 264.13 ;0
22/7/2003;$ 2.79; 746.08 ; 267.41 ;0
23/7/2003;$ 2.79; 747.45 ; 267.90 ;0
24/7/2003;$ 2.82; 735.92 ; 260.96 ;0
25/7/2003;$ 2.82; 733.76 ; 260.20 ;0
28/7/2003;$ 2.83; 735.51 ; 259.90 ;0
29/7/2003;$ 2.85; 758.62 ; 266.18 ;0
30/7/2003;$ 2.91; 763.38 ; 262.33 ;0
31/7/2003;$ 2.92; 755.34 ; 258.68 ;0
1/8/2003;$ 2.94; 748.78 ; 254.69 ;0
4/8/2003;$ 2.96; 754.89 ; 255.03 ;0
5/8/2003;$ 2.93; 742.09 ; 253.27 ;0
6/8/2003;$ 2.94; 737.74 ; 250.93 ;0
7/8/2003;$ 2.93; 741.72 ; 253.15 ;0
8/8/2003;$ 2.93; 740.25 ; 252.65 ;0
11/8/2003;$ 2.92; 715.01 ; 244.87 ;0
12/8/2003;$ 2.90; 716.19 ; 246.96 ;0
13/8/2003;$ 2.89; 718.75 ; 248.70 ;0
14/8/2003;$ 2.91; 720.33 ; 247.54 ;0
15/8/2003;$ 2.90; 713.66 ; 246.09 ;0
19/8/2003;$ 2.90; 687.98 ; 237.23 ;0
20/8/2003;$ 2.92; 674.63 ; 231.04 ;0
21/8/2003;$ 2.96; 697.56 ; 235.66 ;0
22/8/2003;$ 2.95; 683.87 ; 231.82 ;0
25/8/2003;$ 2.93; 690.65 ; 235.72 ;0
26/8/2003;$ 2.94; 697.30 ; 237.18 ;0
27/8/2003;$ 2.97; 713.04 ; 240.08 ;0
28/8/2003;$ 2.95; 714.82 ; 242.31 ;0
29/8/2003;$ 2.96; 713.33 ; 240.99 ;0
1/9/2003;$ 2.96; 712.43 ; 240.69 ;0
2/9/2003;$ 2.98; 724.98 ; 243.28 ;0
3/9/2003;$ 2.98; 733.75 ; 246.22 ;0
4/9/2003;$ 2.97; 734.25 ; 247.22 ;0
5/9/2003;$ 2.94; 750.87 ; 255.40 ;0
8/9/2003;$ 2.96; 755.00 ; 255.07 ;0
9/9/2003;$ 2.97; 727.33 ; 244.89 ;0
10/9/2003;$ 2.95; 762.61 ; 258.95 ;0
11/9/2003;$ 2.91; 761.93 ; 261.83 ;0
12/9/2003;$ 2.91; 764.65 ; 262.77 ;0
15/9/2003;$ 2.91; 778.64 ; 268.03 ;0
16/9/2003;$ 2.91; 796.45 ; 274.17 ;0
17/9/2003;$ 2.92; 799.96 ; 273.96 ;0
18/9/2003;$ 2.92; 798.09 ; 273.32 ;0
19/9/2003;$ 2.92; 781.69 ; 267.70 ;0
22/9/2003;$ 2.92; 794.26 ; 272.01 ;0
23/9/2003;$ 2.91; 794.45 ; 273.01 ;0
24/9/2003;$ 2.91; 811.65 ; 279.40 ;0
25/9/2003;$ 2.91; 803.89 ; 276.73 ;0
26/9/2003;$ 2.91; 810.26 ; 278.44 ;0
29/9/2003;$ 2.92; 820.17 ; 281.36 ;0
30/9/2003;$ 2.92; 827.69 ; 283.46 ;0
1/10/2003;$ 2.91; 827.91 ; 284.51 ;0
2/10/2003;$ 2.91; 831.75 ; 286.32 ;0
3/10/2003;$ 2.90; 830.16 ; 286.26 ;0
6/10/2003;$ 2.88; 830.96 ; 289.03 ;0
7/10/2003;$ 2.89; 831.22 ; 288.12 ;0
8/10/2003;$ 2.88; 845.60 ; 294.12 ;0
9/10/2003;$ 2.86; 862.54 ; 301.59 ;0
10/10/2003;$ 2.86; 863.44 ; 302.43 ;0
14/10/2003;$ 2.85; 864.89 ; 303.47 ;0
15/10/2003;$ 2.86; 869.60 ; 304.59 ;0
16/10/2003;$ 2.86; 867.22 ; 303.22 ;0
17/10/2003;$ 2.86; 877.84 ; 307.47 ;0
20/10/2003;$ 2.86; 902.83 ; 316.23 ;0
21/10/2003;$ 2.86; 913.91 ; 320.11 ;0
22/10/2003;$ 2.86; 891.87 ; 312.39 ;0
23/10/2003;$ 2.86; 891.73 ; 312.34 ;0
24/10/2003;$ 2.85; 923.73 ; 324.12 ;0
27/10/2003;$ 2.85; 917.98 ; 322.10 ;0
